id_guest	id_host	id_listing	ts_contact_at	ts_reply_at	ts_accepted_at	ts_booking_at	ds_checkin	ds_checkout	n_guests	n_messages
02a5326e-312f-4122-8634-0593cfbd8ce8	789dfca9-5450-4ebd-8d2d-321e45658917	b8b88906-cbf8-49ba-8502-aab3bbc1ae5c	2014-10-19 19:17:48.0	2014-10-20 08:20:23.0	NULL	NULL	2014-12-23	2014-12-26	3	5
02c192df-2b2d-46a3-bb53-b289dea118de	82e5bbbf-1c90-4e3b-8a50-c82e76344a20	40041dec-722b-4da8-a96c-c3436e4a23ac	2014-10-08 21:16:02.0	2014-10-09 11:32:52.0	2014-10-09 19:24:14.0	2014-10-09 19:24:14.0	2014-11-08	2014-11-12	3	8
02c5b7ac-62b4-4271-b76e-6cd0e6abde4a	3e3ec72a-d0e6-4355-955d-0a0ac3119e8e	27c47f32-89dc-495c-92ea-f35729c9ba7d	2014-10-28 07:55:25.0	2014-10-28 09:00:21.0	2014-10-28 11:34:09.0	2014-10-28 11:34:09.0	2015-01-30	2015-02-01	6	11
02cb2a2b-42ea-4809-a20c-d14e8b68d678	52cc4d2a-06ea-4a5b-9246-8a6a14b36f39	889d7f21-1da0-474a-8c27-2e3ab4aa6ffc	2014-10-14 21:18:02.0	NULL	NULL	NULL	2014-12-06	2014-12-29	2	1
02cb2a2b-42ea-4809-a20c-d14e8b68d678	5adc72a1-22fe-4f75-a51f-551e79b36004	2f791557-f2d1-45da-aa3d-dda5be58a9e1	2014-10-14 21:22:32.0	2014-10-14 21:25:13.0	2014-10-14 21:25:13.0	NULL	2014-12-06	2014-12-29	2	5
02f0a750-34da-4268-94e8-f1a371f0460e	128e3dfe-05a3-486b-9dd1-ba7a38cac51c	0e1ffe2c-5344-41d0-9d80-4bc91403f01e	2014-10-08 17:18:13.0	2014-10-08 19:45:54.0	2014-10-08 19:45:54.0	NULL	2014-11-11	2014-11-19	2	4
02f0a750-34da-4268-94e8-f1a371f0460e	1b3daf74-4067-45e8-9576-051ee5493d2b	3dc2fc6e-c39b-4590-bca7-28b6978b9a02	2014-10-08 17:41:57.0	2014-10-08 20:57:27.0	2014-10-08 20:57:27.0	NULL	2014-11-11	2014-11-19	2	2
02f0a750-34da-4268-94e8-f1a371f0460e	1cb5ed47-f3e2-4a52-b85d-1676621f43f4	3d41027a-a54b-44a9-ac44-5c94e9a8b1c7	2014-10-08 17:40:53.0	NULL	NULL	NULL	2014-11-11	2014-11-19	2	1
02f0a750-34da-4268-94e8-f1a371f0460e	1ebc59bf-418f-4e77-841a-b10c632d569d	c380a66a-5eff-40fa-85fa-6ce3c5cbf5db	2014-10-08 17:08:05.0	2014-10-08 23:43:00.0	2014-10-08 23:43:00.0	NULL	2014-11-11	2014-11-19	2	3
02f0a750-34da-4268-94e8-f1a371f0460e	1f98db75-fa8f-4654-a2c2-b70313e7c71b	242684e7-ee26-44ef-9934-9a28cc4ebab4	2014-10-09 10:19:22.0	2014-10-10 12:02:12.0	NULL	NULL	2014-11-11	2014-11-19	2	2
02f0a750-34da-4268-94e8-f1a371f0460e	2a0feb74-d403-4f66-82e7-2087dae9c598	4fe7ea2e-e46d-4cba-8915-8e6fec28bd9b	2014-10-08 14:01:54.0	2014-10-08 18:43:59.0	NULL	NULL	2014-11-11	2014-11-19	2	2
02f0a750-34da-4268-94e8-f1a371f0460e	2bf2b14e-1d43-4bd4-a4ba-1313c1eac75e	8fd6930d-4640-4530-97f6-d66d96f5f703	2014-10-08 13:53:05.0	2014-10-08 14:01:05.0	2014-10-08 14:09:45.0	NULL	2014-11-11	2014-11-19	2	3
02f0a750-34da-4268-94e8-f1a371f0460e	2d7aa454-0b74-4229-bb30-1c58e841aa06	13469037-4e2e-4f98-bd39-9d05859bbead	2014-10-08 17:27:10.0	2014-10-08 19:24:55.0	NULL	NULL	2014-11-11	2014-11-19	2	2
02f0a750-34da-4268-94e8-f1a371f0460e	48e39e06-5c1e-4f0d-a6b0-12dffa19532a	c7cf2cd5-abf0-45f2-bb79-e4c566c99d82	2014-10-08 17:28:23.0	2014-10-08 17:32:45.0	2014-10-08 17:32:45.0	NULL	2014-11-11	2014-11-19	2	5
02f0a750-34da-4268-94e8-f1a371f0460e	56e66e3a-0336-4a33-86bd-5485cc1ed58f	e5cfd6a7-8688-4ba6-bd79-d4c0c6472369	2014-10-08 13:55:15.0	2014-10-09 00:07:52.0	2014-10-09 00:07:52.0	NULL	2014-11-11	2014-11-19	2	4
02f0a750-34da-4268-94e8-f1a371f0460e	73442f06-eb00-468b-8e95-27f6ba2bd6d9	f3ede98b-dc9d-4a49-89a9-3fee0ab920bc	2014-10-08 17:09:23.0	2014-10-08 17:21:08.0	2014-10-08 17:21:37.0	NULL	2014-11-11	2014-11-19	2	3
02f0a750-34da-4268-94e8-f1a371f0460e	86b39b70-965b-479d-a0b0-719b195acea2	e5dd99cd-ad45-409b-ac13-ab9a576a41a3	2014-10-09 10:10:42.0	2014-10-11 10:07:50.0	2014-10-11 20:51:12.0	NULL	2014-11-11	2014-11-19	1	9
02f0a750-34da-4268-94e8-f1a371f0460e	a6bf91dc-a636-45b4-ae6d-edeea6c83666	b9fac3f7-3eef-4af1-88d0-b4af8248e4e2	2014-10-08 17:34:53.0	2014-10-08 17:52:45.0	2014-10-08 17:53:08.0	NULL	2014-11-11	2014-11-19	2	4
02f0a750-34da-4268-94e8-f1a371f0460e	b4be9f7c-0ea5-46a1-aaba-3749466b7610	cedc16b2-465b-4046-8ab4-091816fc3920	2014-10-08 17:16:38.0	2014-10-08 17:20:05.0	2014-10-08 17:20:05.0	NULL	2014-11-11	2014-11-19	2	9
02f0a750-34da-4268-94e8-f1a371f0460e	becd48ad-623e-4821-9538-e9d8f84f1cac	dbf20ee5-e592-4659-a651-f05c10771c12	2014-10-09 11:11:09.0	2014-10-09 12:22:25.0	NULL	NULL	2014-11-15	2014-11-19	2	7
02f0a750-34da-4268-94e8-f1a371f0460e	beeab7c3-ab4e-45d7-bde9-978de0fd8d57	c318d3e3-b36e-43b8-9b0c-3400cbca3895	2014-10-08 14:03:00.0	2014-10-08 15:12:38.0	2014-10-09 07:53:14.0	NULL	2014-11-11	2014-11-19	2	4
02f0a750-34da-4268-94e8-f1a371f0460e	cb66fb13-ea38-48e1-8ea7-db6433e20ede	c16a9594-b1fe-459a-8071-39a06009b774	2014-10-08 17:37:29.0	2014-10-08 20:55:05.0	NULL	NULL	2014-11-11	2014-11-19	2	2
02f0a750-34da-4268-94e8-f1a371f0460e	e00fd15f-0eb6-48fb-8b4a-46493802c89c	d49983fb-356a-4bce-9dd3-b09f5f8d37b5	2014-10-08 17:36:31.0	2014-10-08 17:51:37.0	2014-10-08 17:56:14.0	NULL	2014-11-11	2014-11-19	2	3
02f0a750-34da-4268-94e8-f1a371f0460e	f3fcfb47-1195-471c-88c9-8710a287276d	53e37de5-7966-439b-85d7-1fb6493914b6	2014-10-08 13:58:03.0	2014-10-08 16:09:00.0	NULL	NULL	2014-11-11	2014-11-19	2	2
02f0a750-34da-4268-94e8-f1a371f0460e	f86bc9ab-e199-4254-8609-fd67d6aaed42	28caf371-6d1d-4e06-aaf1-e660966ac7a1	2014-10-08 17:38:59.0	2014-10-08 18:40:43.0	NULL	NULL	2014-11-11	2014-11-19	2	2
031cfec4-ff0d-4676-8e35-53db4f9e8798	fb4797b9-5d2d-43be-9659-baa095cf0400	019959f6-e2f6-47b3-bc65-582341d03095	2014-10-03 17:01:20.0	2014-10-03 17:36:04.0	2014-10-03 17:36:04.0	2014-10-06 17:36:57.0	2014-11-08	2014-11-15	1	24
0347451e-6b40-46fe-b3fb-86d0cbc08561	f0308f7c-7d2f-45a0-8f7c-a497c73ae065	fb45a34c-0341-4ddc-a9f9-c3915c23cf3a	2014-10-08 17:32:19.0	2014-10-08 21:18:41.0	NULL	NULL	2014-10-24	2014-10-27	2	3
034acf8b-056e-483c-9064-735b064bc22a	63cc6bc0-cf15-4487-a21e-ac9fd249e703	abc2fc63-8cdb-4e24-b5bf-f36b3c358682	2014-10-02 13:15:54.0	2014-10-02 17:53:20.0	NULL	NULL	2014-10-18	2014-10-21	2	4
034acf8b-056e-483c-9064-735b064bc22a	a7026795-4d34-412b-8fcc-21f99ea98b17	88b211d8-e0e2-47c2-9f13-58822b7365c1	2014-10-03 12:33:21.0	2014-10-03 12:52:45.0	2014-10-03 13:09:30.0	2014-10-03 13:09:30.0	2014-10-18	2014-10-21	2	18
038de378-28ab-4c51-aca4-a336f92cccd7	3b8d745e-15fe-466e-bda3-8a10ef7c348b	d0a8f16c-bd0f-4c04-8956-c2faf24d72f6	2014-10-09 13:04:58.0	2014-10-10 13:03:53.0	NULL	NULL	2014-10-14	2014-10-15	1	6
038de378-28ab-4c51-aca4-a336f92cccd7	6f099ef3-a069-4658-9189-22ae180bd11c	8f0a73ce-365b-47f2-93b1-546fc5f455b9	2014-10-12 14:49:24.0	2014-10-12 15:50:56.0	2014-10-12 17:12:56.0	2014-10-12 17:12:56.0	2014-10-14	2014-10-15	1	17
038de378-28ab-4c51-aca4-a336f92cccd7	becd48ad-623e-4821-9538-e9d8f84f1cac	dbf20ee5-e592-4659-a651-f05c10771c12	2014-10-12 15:47:35.0	2014-10-12 15:54:34.0	2014-10-12 15:54:34.0	2014-10-12 15:54:34.0	2014-11-16	2014-11-17	1	8
0392a47a-1aa7-454f-aea3-628dbb92ec9a	a7026795-4d34-412b-8fcc-21f99ea98b17	914892c2-8789-4b14-80e8-674795fc5a40	2014-10-15 20:26:07.0	2014-10-15 21:04:29.0	2014-10-15 21:04:29.0	2014-10-15 21:04:29.0	2015-03-14	2015-03-18	4	6
03b3753d-d823-48c3-a4be-68b354a383e3	3c485ed2-f5f0-4430-9ac7-db34ef092d36	3ac3c9a6-51da-404d-bd51-a49ba35f5277	2014-09-20 14:47:26.0	2014-09-20 21:23:18.0	2014-09-20 21:23:18.0	2014-09-20 21:23:18.0	2014-10-16	2014-10-17	2	4
03b3753d-d823-48c3-a4be-68b354a383e3	498a28e2-6b3c-4759-9cf8-7c5a1ba7268f	dbbbdb7d-529a-425f-a847-2e298c3484e0	2014-10-13 19:51:07.0	2014-10-13 21:24:10.0	NULL	NULL	2014-10-16	2014-10-17	2	3
03b3753d-d823-48c3-a4be-68b354a383e3	b2d13abe-8566-42cc-a269-255b5f096def	a4906c18-4035-4ffc-a9e4-896ef76df7cf	2014-10-13 21:59:29.0	2014-10-13 22:12:55.0	2014-10-13 22:12:55.0	2014-10-13 22:16:18.0	2014-10-16	2014-10-17	2	9
03caddbc-01c2-48fe-a060-7d2ba7ee2260	c6874ea0-3dc7-418c-b1c2-2716e60db5bb	f917905f-7666-446d-88b9-0f962bdc2d38	2014-10-02 16:57:29.0	2014-10-03 15:35:45.0	NULL	NULL	2014-10-17	2014-10-19	2	3
03f4b707-a2a1-4186-bba4-a06edeab8f62	5abb8618-6719-4aa7-8168-1907058ab3b0	8f7c0160-d993-4914-aede-192f40d96a54	2014-10-14 17:16:31.0	2014-10-14 19:30:06.0	2014-10-14 19:30:19.0	2014-10-14 19:30:19.0	2014-11-03	2014-11-04	2	5
03fbf833-087b-4435-9d6c-6d8ff871adfd	9d2cd0bd-077e-48b4-b0fd-ba535e143a97	92c6e4bd-c094-4760-8fa6-1d522add1896	2014-10-12 23:27:15.0	2014-10-13 07:34:58.0	2014-10-13 19:06:53.0	2014-10-13 19:06:53.0	2014-10-17	2014-10-18	2	8
0400ffd0-e87c-4c97-937a-0fbad1904239	2ab01c8d-ac4c-4f14-864e-c9e3f8cb718c	576f76f2-ae7c-4704-ac2f-7673029bef27	2014-09-26 16:31:37.0	2014-09-26 16:37:30.0	NULL	NULL	2014-10-04	2014-10-06	1	3
0400ffd0-e87c-4c97-937a-0fbad1904239	8b06a3c3-2928-4db7-8435-24dfdced06b5	8a2ecf75-543e-42b1-8c63-981072768078	2014-09-26 08:22:08.0	2014-09-26 13:03:15.0	2014-09-26 13:03:15.0	NULL	2014-10-04	2014-10-06	4	2
0400ffd0-e87c-4c97-937a-0fbad1904239	e4dd0248-6906-4a75-a777-973aee9f441f	16edc1e3-1b01-4d5c-aa2c-17048f11501e	2014-09-26 16:35:51.0	2014-09-27 06:46:03.0	2014-09-27 06:46:03.0	NULL	2014-10-04	2014-10-06	1	6
0404c2fd-3cc7-4019-b052-f3f247632493	57ea17c5-3bd6-44b3-b482-ec34efe16591	b6c84bc3-aa68-4f48-b992-89538bd74f0f	2014-10-02 15:53:13.0	2014-10-03 16:29:24.0	2014-10-03 16:29:26.0	NULL	2014-10-26	2014-10-27	1	3
0405dcef-d48a-4375-81b3-ec362d8a3241	becd48ad-623e-4821-9538-e9d8f84f1cac	dbf20ee5-e592-4659-a651-f05c10771c12	2014-10-23 14:53:38.0	2014-10-23 14:55:19.0	2014-10-23 14:55:19.0	2014-10-23 14:55:19.0	2014-11-09	2014-11-12	2	3
04365bd3-c4c2-4ff5-ab34-8c70ad8ae2eb	352877d7-bcb0-49f3-af26-e57ade771cc0	ea87a427-a2fd-4d05-9725-d6e1fb4c0d95	2014-10-02 15:33:43.0	2014-10-02 15:42:39.0	2014-10-02 17:23:48.0	2014-10-02 17:23:48.0	2014-10-04	2014-10-05	3	9
0438b8e8-5be6-4a02-9b4e-75baa0e355c6	f96c7157-b728-4786-95dc-0edcf9d0c635	261d60ef-1a92-4cce-bad0-9e3860804577	2014-10-26 00:03:35.0	2014-10-26 00:56:07.0	2014-10-26 00:56:07.0	2014-10-26 00:56:07.0	2014-11-07	2014-11-09	2	15
044d3659-129c-4e1f-a063-d61aae213043	d5bf9afd-9572-4f60-955e-02706cc7130a	5a8b5668-1895-4add-9959-ae0837874f40	2014-10-05 18:39:10.0	2014-10-05 23:42:36.0	2014-10-05 23:42:36.0	2014-10-05 23:42:36.0	2014-11-07	2014-11-10	3	6
044d3659-129c-4e1f-a063-d61aae213043	f0308f7c-7d2f-45a0-8f7c-a497c73ae065	fb45a34c-0341-4ddc-a9f9-c3915c23cf3a	2014-10-04 14:33:17.0	2014-10-04 21:58:14.0	NULL	NULL	2014-11-07	2014-11-10	3	3
04538384-bedb-4175-b44c-4b76eaaa9a82	0e782287-45e2-4bbb-be8f-7c0672692f11	7da949c7-7300-4bbf-8ab3-8b9da39c327a	2014-10-04 20:13:11.0	2014-10-04 20:42:18.0	2014-10-04 20:42:18.0	2014-10-04 20:42:18.0	2014-10-31	2014-11-01	2	6
045782ae-8a09-4a56-83b0-60f279657264	dcc26e31-cf38-4ce8-9e2b-b94f17094246	ad20e36a-1724-4477-b766-71e12a434828	2014-11-23 07:13:27.0	2014-11-23 15:10:43.0	2014-11-23 15:10:43.0	NULL	2014-12-01	2014-12-10	1	5
045782ae-8a09-4a56-83b0-60f279657264	f9ca0335-126b-406e-b3eb-ff909c1f40a7	21f1fec8-4144-4106-a2cd-5c08ed62c9ed	2014-07-27 21:32:27.0	2014-07-28 23:27:33.0	NULL	NULL	2014-12-01	2014-12-10	1	6
045be0ba-80de-4e2a-b721-6a266eeddd1a	f4991198-836b-4ded-9596-7623bdb545a0	f989b545-3a2d-473d-b623-8720592d4a37	2014-10-03 16:38:37.0	2014-10-05 15:00:23.0	NULL	NULL	2015-01-14	2015-05-20	1	3
0470223e-41ec-4a59-b1e1-36f668bc8b6c	2e2865d6-7471-4ff1-b4cd-7f9a794d7267	e4d934be-233a-44b2-a9b0-c26251825d06	2014-09-26 21:45:35.0	2014-09-26 21:49:00.0	2014-09-26 21:49:00.0	NULL	2014-11-03	2014-11-08	5	11
0470223e-41ec-4a59-b1e1-36f668bc8b6c	3e57b8d5-3f2b-4539-ba33-858c65fcf695	27a5def2-7e74-4139-9721-ea7a21db9e46	2014-10-01 05:27:00.0	NULL	NULL	NULL	2014-11-03	2014-11-08	2	1
0470223e-41ec-4a59-b1e1-36f668bc8b6c	66d53bbe-925c-47e3-8cf1-9808045c8501	be6a57e4-8e62-40c7-b537-b1a7d4b39a81	2014-10-01 19:06:03.0	2014-10-01 20:34:38.0	2014-10-01 20:34:40.0	2014-10-01 23:01:04.0	2014-11-03	2014-11-08	2	17
0470223e-41ec-4a59-b1e1-36f668bc8b6c	85cce354-ae78-45e2-a073-4ae97ecb11ae	fd80884d-0a78-4599-aa33-d4e95cdf91d4	2014-10-01 05:30:14.0	2014-10-01 19:16:30.0	NULL	NULL	2014-11-03	2014-11-08	2	2
0470223e-41ec-4a59-b1e1-36f668bc8b6c	a23c75c4-727c-41fd-b0be-d298c16da971	421e9ea1-d58f-466a-9568-99c156c03905	2014-09-26 18:53:45.0	2014-09-29 16:09:16.0	2014-09-29 16:09:16.0	NULL	2014-11-03	2014-11-08	6	4
0470223e-41ec-4a59-b1e1-36f668bc8b6c	bfce9265-fe18-4aab-9cb9-0cf6184d93e1	fe0a0869-52fb-4cfe-9ed2-363081a8ee03	2014-10-01 05:29:17.0	2014-10-01 08:31:08.0	2014-10-01 08:31:08.0	NULL	2014-11-03	2014-11-08	2	2
048c0ac5-f79a-4a48-99ab-0b6468edf520	468b1ce2-7fe1-45cf-9bea-6d46149b10b2	732cfeb1-824f-4610-9e16-403d94c87c28	2014-10-12 23:08:23.0	2014-10-13 11:12:21.0	NULL	NULL	2014-10-24	2014-10-27	2	3
048d8753-7840-4774-8209-46887609659c	ac761bbc-1f85-45f8-9952-523cf1a66a26	93036590-2ab8-425a-ade7-960a09df8187	2014-10-06 10:57:33.0	2014-10-06 11:02:31.0	2014-10-06 11:05:09.0	2014-10-06 14:50:41.0	2014-10-07	2014-10-09	2	26
048d8753-7840-4774-8209-46887609659c	f86bc9ab-e199-4254-8609-fd67d6aaed42	28caf371-6d1d-4e06-aaf1-e660966ac7a1	2014-10-06 11:21:52.0	2014-10-06 22:33:44.0	NULL	NULL	2014-10-07	2014-10-09	2	2
04af2893-9c35-4ab3-8501-67cee003e802	1cb5ed47-f3e2-4a52-b85d-1676621f43f4	3d41027a-a54b-44a9-ac44-5c94e9a8b1c7	2014-10-07 17:07:47.0	NULL	NULL	NULL	2014-10-10	2014-10-31	2	1
04af2893-9c35-4ab3-8501-67cee003e802	2bd1257c-f1d6-411f-8cf1-54e5e85e046c	1a01c606-f215-4ef5-8c9d-cccb2756e243	2014-10-10 18:33:24.0	2014-10-10 23:00:36.0	NULL	NULL	2014-10-11	2014-11-07	2	2
04af2893-9c35-4ab3-8501-67cee003e802	3e57b8d5-3f2b-4539-ba33-858c65fcf695	27a5def2-7e74-4139-9721-ea7a21db9e46	2014-10-10 18:31:12.0	2014-10-11 18:33:22.0	NULL	NULL	2014-10-11	2014-11-07	2	3
04af2893-9c35-4ab3-8501-67cee003e802	46eb999b-1a50-48c5-96eb-2659e090491a	26516855-d513-46db-b86f-1d21a744e92a	2014-10-11 09:18:22.0	2014-10-11 09:35:08.0	NULL	NULL	2014-10-11	2014-11-08	1	2
04af2893-9c35-4ab3-8501-67cee003e802	76cbd083-bbd9-4c3a-b360-0b831a889af8	43fd9d9b-227d-4cc4-93cd-7ff08610accc	2014-10-08 12:59:12.0	2014-10-08 13:15:05.0	2014-10-08 13:37:22.0	NULL	2014-10-10	2014-10-31	2	8
04af2893-9c35-4ab3-8501-67cee003e802	8289dd69-af24-4186-9f2a-0c6fec01a026	410b2e2a-a5f1-45c4-a35c-a2bd357674f7	2014-10-10 16:53:16.0	2014-10-10 17:58:33.0	NULL	NULL	2014-10-10	2014-10-11	1	5
04af2893-9c35-4ab3-8501-67cee003e802	98a7a4f5-4654-47d1-940f-7efc3d6d777f	9f3fa18e-72eb-429b-9a99-03f6ddc01738	2014-10-10 18:05:17.0	2014-10-12 12:23:18.0	NULL	NULL	2014-10-14	2014-11-07	2	2
04af2893-9c35-4ab3-8501-67cee003e802	9bff5d31-b17e-440d-8783-cc7a61763d72	a8869e35-5300-4da0-ab23-51b8a4a979ee	2014-10-09 18:29:58.0	2014-10-10 00:14:43.0	NULL	NULL	2014-10-10	2014-10-13	1	13
04af2893-9c35-4ab3-8501-67cee003e802	b02c6a9f-af80-4275-92bd-4c4065c5a804	f02bbf18-5c15-4655-8ad7-dfbf403fbe83	2014-10-10 16:16:39.0	2014-10-10 18:00:49.0	NULL	NULL	2014-10-10	2014-10-11	1	2
04af2893-9c35-4ab3-8501-67cee003e802	d60d6ea6-6daf-4b6d-8398-5af2dcd30d13	7890cf5c-b2cf-495f-ad19-a3cad8f89829	2014-10-08 17:20:13.0	2014-10-08 17:46:23.0	2014-10-08 23:47:32.0	NULL	2014-10-12	2014-10-31	2	16
04bb1890-96bb-4b41-bd87-2e91d28bab3a	1076c74d-ca8f-4381-856e-0ef45b9e1692	125ff7c3-e002-4e14-86c3-ce27af0e70b5	2014-10-11 17:01:24.0	2014-10-12 17:29:02.0	NULL	NULL	2014-10-22	2014-10-24	1	5
04bb1890-96bb-4b41-bd87-2e91d28bab3a	d66a82e0-bb89-4008-998a-9540fa499561	077197cc-d767-41ac-9302-20c356933798	2014-10-13 08:49:52.0	2014-10-13 08:49:52.0	2014-10-13 08:49:52.0	2014-10-13 08:49:52.0	2014-10-22	2014-10-24	1	5
04db4f6a-cc7d-4d03-8c84-9014a6abe127	2af60948-0028-4b17-bf38-db964c554116	111a72f6-fedb-4ca2-bda2-d4983c857ca4	2014-10-09 20:41:42.0	2014-10-09 20:50:14.0	NULL	NULL	2014-10-12	2014-10-17	1	3
04db4f6a-cc7d-4d03-8c84-9014a6abe127	3fd95318-2f93-447e-bcec-8793c3b15557	fda2b8e4-e4c4-42ed-bfae-ff0dffdab398	2014-10-09 20:47:41.0	NULL	NULL	NULL	2014-10-12	2014-10-17	1	2
04db4f6a-cc7d-4d03-8c84-9014a6abe127	6d656267-642e-4972-bdec-a35d82b84ebb	90dddef6-23ef-4df3-b454-8fd3d0e8cade	2014-10-08 20:46:42.0	2014-10-26 15:09:59.0	NULL	NULL	2014-10-12	2014-10-17	1	3
04db4f6a-cc7d-4d03-8c84-9014a6abe127	cbac2f40-9b26-4f76-9e55-fc3e81796055	12345d36-3061-4e10-929d-78dea39e99eb	2014-10-09 20:43:05.0	2014-10-09 22:35:23.0	2014-10-09 22:38:41.0	NULL	2014-10-12	2014-10-17	1	5
04db4f6a-cc7d-4d03-8c84-9014a6abe127	e184d01d-a028-4e44-9187-150c40c0bb7b	b2f4de3b-f204-4150-8f3a-c71d005ffccb	2014-10-09 20:50:11.0	2014-10-09 22:55:15.0	2014-10-09 22:55:15.0	2014-10-10 07:10:18.0	2014-10-12	2014-10-17	1	8
04e94399-1faa-4044-8d98-d6bdcc427f1a	5bd43bd9-3be5-443b-b059-6c6a9b7da553	bcd89506-d656-413f-9327-5b6454b46bb0	2014-10-06 13:59:32.0	2014-10-06 15:52:49.0	NULL	NULL	2014-10-13	2014-10-16	1	3
04e94399-1faa-4044-8d98-d6bdcc427f1a	86a6b056-9b85-40d2-8e37-e55134aa1a46	4ffad97c-1cd7-4925-a69f-150422fc7dd6	2014-10-08 10:12:34.0	2014-10-08 10:12:35.0	2014-10-08 10:12:35.0	2014-10-08 10:12:35.0	2014-10-13	2014-10-16	1	14
050589a1-76a9-433c-a547-58541eb7dec1	8b913d22-31fb-4d9a-a14d-19681563efdc	cb173f49-9e73-42d1-bfb8-e66a9849809b	2014-10-09 09:38:29.0	2014-10-09 18:12:37.0	NULL	NULL	2014-10-28	2014-11-05	2	3
050589a1-76a9-433c-a547-58541eb7dec1	df3b7afd-e03c-467c-b45a-ad913d95e6b5	f50e77a8-3921-4bd1-8018-0a464f20245e	2014-10-09 09:37:02.0	2014-10-09 10:01:53.0	2014-10-09 10:01:53.0	NULL	2014-10-28	2014-11-05	2	8
050589a1-76a9-433c-a547-58541eb7dec1	f301d156-5c6a-4e12-9533-ac707a546987	43789fa4-f936-4b39-99f4-a5b38ff9b4d9	2014-10-09 09:35:01.0	2014-10-09 10:34:18.0	2014-10-09 10:34:18.0	2014-10-10 20:53:50.0	2014-10-28	2014-11-05	2	15
0513c1e4-bf50-4fa7-bebe-7e0a4a9777f1	3e330ede-d70d-4654-a5fc-2632aee206da	5c7cc1ad-c850-4e62-9908-75ce36788ca3	2014-10-08 13:30:31.0	2014-10-08 13:37:55.0	2014-10-08 13:38:08.0	2014-10-08 14:17:09.0	2014-11-14	2014-11-17	4	20
054503d2-6119-443b-ab28-6d5786ef908a	1076c74d-ca8f-4381-856e-0ef45b9e1692	125ff7c3-e002-4e14-86c3-ce27af0e70b5	2014-10-07 19:46:54.0	2014-10-07 20:22:46.0	2014-10-07 20:47:38.0	NULL	2014-11-01	2014-11-09	2	5
0556629f-206d-4eab-957c-3f631d5d76d0	b351d761-1be5-424a-a854-014bdbd96901	4fb04517-9d4a-4aa2-ace3-73d78ccd5ad0	2014-10-12 08:14:26.0	2014-10-12 10:27:44.0	2014-10-12 20:33:17.0	2014-10-12 20:33:17.0	2014-11-04	2014-11-11	2	12
056e50f8-cd95-4a27-94d6-1152d0e06956	370f66cc-7d80-474b-8da7-7154111cb42d	e4b63f7d-0200-4f22-85bf-954e48301587	2014-10-13 16:04:55.0	NULL	NULL	NULL	2014-11-01	2014-11-04	2	2
056e50f8-cd95-4a27-94d6-1152d0e06956	3b676524-2eb0-4de2-bec4-dcb48f23435b	4874df23-a2f1-4c73-8847-ed7e0524b35a	2014-10-13 16:08:54.0	2014-10-13 16:33:26.0	2014-10-13 16:33:26.0	2014-10-13 18:00:50.0	2014-11-01	2014-11-04	2	11
05933075-a6f8-470e-b683-bad8ff931c60	1ebc59bf-418f-4e77-841a-b10c632d569d	c380a66a-5eff-40fa-85fa-6ce3c5cbf5db	2014-09-25 15:43:41.0	2014-09-25 16:18:19.0	NULL	NULL	2014-11-20	2014-11-23	2	2
05933075-a6f8-470e-b683-bad8ff931c60	4d90d993-7ce5-4df3-9df9-a81f3a46a1d4	2a3b9159-28d4-475d-81b1-4500b292b9dd	2014-09-25 15:43:10.0	2014-09-25 19:29:36.0	2014-09-25 19:29:36.0	NULL	2014-11-20	2014-11-23	2	3
05933075-a6f8-470e-b683-bad8ff931c60	e184d01d-a028-4e44-9187-150c40c0bb7b	1b375b48-1924-4111-a50e-6538bd39d4ba	2014-09-25 15:36:52.0	2014-09-26 18:19:07.0	2014-09-26 18:19:07.0	NULL	2014-11-20	2014-11-23	2	2
05a3b425-cd14-44dd-a62f-480098edf0bf	d61e5eed-0c24-4ab1-8cd1-d0bb245f9ef3	6c93d369-e621-42df-88ea-e2f8c2ae25f0	2014-10-14 17:23:14.0	NULL	NULL	NULL	2014-10-24	2014-10-25	3	1
05baba6d-59a9-4bdb-9281-651be0286f73	a944388f-a498-43dd-a1b9-d8108888e734	08800d9e-466c-45b8-9e1f-0d8dbe67e0af	2014-09-26 09:51:14.0	2014-09-26 17:06:05.0	2014-09-26 17:06:05.0	2014-09-26 17:06:05.0	2014-10-10	2014-10-13	2	7
05c1328e-029d-4722-9554-dc0c9515db0e	af9f97eb-b3b4-4395-9d86-15884b827394	02945139-5767-4671-8924-af57f2d47f99	2014-10-13 20:29:50.0	2014-10-14 14:19:43.0	2014-10-14 14:19:43.0	2014-10-14 14:19:43.0	2014-10-14	2014-10-15	1	3
05e52fae-95b7-4e65-b8d7-3ee76b87eea0	f0308f7c-7d2f-45a0-8f7c-a497c73ae065	fb45a34c-0341-4ddc-a9f9-c3915c23cf3a	2014-10-06 07:47:25.0	NULL	NULL	NULL	2014-11-04	2014-11-07	2	2
061038a7-8eae-4c8b-b3c0-4852dc451325	8b93489d-bd4f-4d14-8d82-eddb215aacf9	f765501c-cba6-4e92-ac72-d95bdd122397	2014-10-12 10:47:19.0	2014-10-12 19:34:42.0	2014-10-13 20:22:42.0	NULL	2014-10-25	2014-10-27	3	3
