ds	id_user	ds_checkin	ds_checkout	n_searches	n_nights	n_guests_min	n_guests_max	origin_country	filter_price_min	filter_price_max	filter_room_types	filter_neighborhoods
2014-10-01	10e2e21d-b241-420d-8574-3d6b641688b0	2014-11-04	2015-01-02	1	59	2	2	DE	NULL	NULL		
2014-10-01	10e2e21d-b241-420d-8574-3d6b641688b0	2014-12-31	2015-01-02	1	2	2	2	DE	0	156		
2014-10-01	10f0d493-28eb-4ee5-98e6-105842cdaa43	NULL	NULL	2	NULL	1	1	IE	NULL	NULL		
2014-10-01	10f0d493-28eb-4ee5-98e6-105842cdaa43	2014-10-04	2014-10-05	1	1	1	1	IE	NULL	NULL		
2014-10-01	10f61c4b-2881-4198-b95d-29043d713d9b	2015-05-26	2015-05-29	8	3	2	2	GB	0	164	,Entire home/apt	,City Centre
2014-10-01	111aff61-7560-4281-8529-f64859308bb0	2014-10-13	2014-10-15	4	2	2	2	DE	NULL	NULL		
2014-10-01	115f9bb6-cd9f-4de4-8413-67e20b5fe8b0	2014-10-16	2014-10-23	4	7	1	1	IE	0	1073741823		
2014-10-01	118fcd51-1a86-4116-9014-9a7b0b9d079f	2014-10-17	2014-10-19	15	2	1	1	IE	NULL	NULL	,Entire home/apt	
2014-10-01	11b764a1-0fd2-40ec-b428-97ecb156563b	NULL	NULL	1	NULL	1	1	ES	NULL	NULL		
2014-10-01	11b764a1-0fd2-40ec-b428-97ecb156563b	2014-10-03	2014-10-05	400	2	1	2	ES	0	76	,Private room	
2014-10-01	12722f95-ea67-492b-80cd-dc7da3506a6e	2015-01-28	2015-02-02	5	5	1	1	AU	0	75	Entire home/apt,Private room	
2014-10-01	12981f4f-cb18-4951-a7ce-fe0e253ce49e	2015-02-28	2015-03-05	4	5	10	10	GB	NULL	NULL		
2014-10-01	12f342d6-4e81-439d-9ac0-2d3d42ca7f46	NULL	NULL	1	NULL	1	1	SG	NULL	NULL		
2014-10-01	132f8269-77af-4886-bbd7-093ecac43b67	2014-11-01	2014-11-04	6	3	1	1	CA	0	126	,Entire home/apt,Entire home/apt,Private room,Private room	
2014-10-01	1354c1e0-fae5-4b84-9fbe-8cd125c0937d	NULL	NULL	3	NULL	1	1	US	NULL	NULL		
2014-10-01	1354c1e0-fae5-4b84-9fbe-8cd125c0937d	2014-10-03	2014-10-04	7	1	1	2	US	0	54		
2014-10-01	13a3d722-f1b7-4a0d-ba50-72fda3850ad3	NULL	NULL	1	NULL	1	1	US	NULL	NULL		
2014-10-01	14021000-a4e5-4f8a-b8ce-77237eef2a7f	NULL	NULL	1	NULL	1	1	CA	NULL	NULL		
2014-10-01	14021000-a4e5-4f8a-b8ce-77237eef2a7f	2015-03-20	2015-03-23	9	3	1	1	CA	0	93	Private room,Entire home/apt	
2014-10-01	1439b165-17e8-46dd-a918-7b95a4568180	NULL	NULL	2	NULL	1	1	CH	NULL	NULL		
2014-10-01	1439b165-17e8-46dd-a918-7b95a4568180	2014-10-11	2014-10-15	4	4	1	1	CH	NULL	NULL		
2014-10-01	1461dcff-d7c4-4f9e-822e-f5dba69d3f30	2015-03-09	2015-03-13	3	4	2	2	AR	0	110	,Entire home/apt	
2014-10-01	14ae192b-ea49-44fb-ae66-594fdb4ac07c	2014-10-03	2014-10-05	9	2	1	1	GB	NULL	NULL	,Entire home/apt	
2014-10-01	14f1b25d-06a3-4b0d-b025-a4c4302aa73c	NULL	NULL	1	NULL	1	1	GB	NULL	NULL		
2014-10-01	15145e41-5fff-48aa-be6f-be4fc37089db	NULL	NULL	1	NULL	1	1	GB	NULL	NULL	Entire home/apt	
2014-10-01	15145e41-5fff-48aa-be6f-be4fc37089db	2014-10-03	2014-11-01	1	29	1	1	GB	NULL	NULL	Entire home/apt	
2014-10-01	15145e41-5fff-48aa-be6f-be4fc37089db	2014-10-03	2014-11-08	1	36	1	1	GB	NULL	NULL	Entire home/apt	
2014-10-01	15145e41-5fff-48aa-be6f-be4fc37089db	2014-10-04	2014-10-05	1	1	1	1	GB	0	75	Entire home/apt	
2014-10-01	15145e41-5fff-48aa-be6f-be4fc37089db	2014-10-31	2014-11-02	3	2	1	1	GB	0	75	,Entire home/apt	
2014-10-01	15145e41-5fff-48aa-be6f-be4fc37089db	2014-10-31	2014-11-05	1	5	1	1	GB	0	83	Entire home/apt	
2014-10-01	15145e41-5fff-48aa-be6f-be4fc37089db	2014-10-31	2014-11-08	4	8	1	1	GB	0	83	Entire home/apt	
2014-10-01	155e956a-f92b-4286-bbef-413aa1af71d3	NULL	NULL	2	NULL	1	2	GB	0	402	,Entire home/apt	
2014-10-01	155e956a-f92b-4286-bbef-413aa1af71d3	2014-10-16	2014-10-18	4	2	1	2	GB	0	402	,Entire home/apt	
2014-10-01	155e956a-f92b-4286-bbef-413aa1af71d3	2014-10-18	2014-10-21	3	3	2	2	GB	0	402	Entire home/apt	
2014-10-01	15ad9c1f-1aff-4ffa-a3dc-9c258053cb92	2015-07-07	2015-07-09	17	2	4	4	CA	0	454	Entire home/apt	,City Centre,City Centre,Ballsbridge,Drumcondra
2014-10-01	15ad9c1f-1aff-4ffa-a3dc-9c258053cb92	2015-07-07	2015-07-16	16	9	4	4	CA	0	583	Entire home/apt	
2014-10-01	15ad9c1f-1aff-4ffa-a3dc-9c258053cb92	2015-07-07	2015-07-17	27	10	4	4	CA	0	498	Entire home/apt	,City Centre,City Centre,Temple Bar,Old City
2014-10-01	15d0be1f-e726-4d3b-af1a-e8849bf817f3	2014-10-24	2014-10-25	2	1	4	4	GB	0	335	Entire home/apt	
2014-10-01	15eb6f98-98ee-491e-8eeb-b5e2c61bfd8a	2014-10-17	2014-10-19	16	2	1	1	KR	NULL	NULL		
2014-10-01	160d67cc-62fc-44ae-92b4-9cf3a0978615	2014-10-24	2014-10-26	13	2	2	2	DE	NULL	NULL		
2014-10-01	160d67cc-62fc-44ae-92b4-9cf3a0978615	2014-11-22	2014-11-23	4	1	2	2	DE	NULL	NULL		
2014-10-01	161f9ca3-0b02-4207-8974-4eff40109d03	2014-11-07	2014-11-09	3	2	12	12	IT	NULL	NULL	,Entire home/apt	
2014-10-01	161ff7be-fb62-409f-ae1f-cc4bb59cbae3	NULL	NULL	2	NULL	1	1	NL	NULL	NULL		
2014-10-01	161ff7be-fb62-409f-ae1f-cc4bb59cbae3	2014-10-23	2014-10-27	101	4	1	3	NL	0	194	,Entire home/apt,Entire home/apt,Private room,Private room	
2014-10-01	165246cb-545d-4671-85ec-6dbbe772ad26	2014-10-23	2014-10-27	2	4	4	4	IE	NULL	NULL	Entire home/apt	
2014-10-01	1687e4a3-60c2-4f48-ac3e-d9c5edb30627	NULL	NULL	7	NULL	1	1	FR	NULL	NULL		
2014-10-01	1688e21f-4374-4756-a212-5de13dd3497c	NULL	NULL	2	NULL	1	1	RU	NULL	NULL		
2014-10-01	1688e21f-4374-4756-a212-5de13dd3497c	2014-10-05	2014-10-09	19	4	1	1	RU	0	135	,Entire home/apt,Private room	
2014-10-01	1695056e-70de-4f2b-89e8-bb92074ef7ab	2015-05-01	2015-05-03	7	2	7	7	ES	NULL	NULL	,Entire home/apt	
2014-10-01	16d7159c-1c66-4256-b426-822ee5ddf9c6	2014-11-04	2014-11-08	6	4	1	1	NO	NULL	NULL		
2014-10-01	16e464e9-d9fe-4004-8134-0db42d70a4e2	2015-05-14	2015-05-16	6	2	10	10	BE	NULL	NULL	Entire home/apt	
2014-10-01	172ef481-0f0f-4103-b84f-b88f4170c26d	2015-07-14	2015-07-15	32	1	2	2	AU	0	769	,Entire home/apt	
2014-10-01	174f7ada-605c-4b33-9f5f-01ee8337ab94	2014-10-11	2014-10-12	8	1	1	1	CA	NULL	NULL		
2014-10-01	1759c05e-f12a-4eaa-8059-3bcaca443c88	NULL	NULL	2	NULL	1	1	GB	NULL	NULL		
2014-10-01	1759c05e-f12a-4eaa-8059-3bcaca443c88	2014-10-31	2014-11-02	20	2	1	2	GB	NULL	NULL	,Entire home/apt	,City Centre
2014-10-01	17606156-dad1-478a-b22b-20b52e2568c1	NULL	NULL	1	NULL	1	1	IE	NULL	NULL		
2014-10-01	177cdada-716c-4051-b77e-ddf6182cc32d	2014-10-13	2014-10-26	7	13	1	1	IT	0	80	,Private room	
2014-10-01	17861cb3-dda7-4a47-82ae-f594d2203839	2015-01-04	2015-06-17	18	164	1	1	NO	NULL	NULL	Entire home/apt	
2014-10-01	17a1c75d-b950-4241-8f6a-2ac70460690a	NULL	NULL	5	NULL	1	1	US	0	30		
2014-10-01	17dd9628-d52e-46fb-91cd-585fe5745a93	NULL	NULL	1	NULL	1	1	FR	NULL	NULL		
2014-10-01	17e815f9-f08d-44cf-9608-9cc43962e80e	2014-11-08	2014-11-12	13	4	1	1	IE	0	67	,Entire home/apt	
2014-10-01	17f8b8dc-924c-4429-a748-bb499e1315c7	2014-11-02	2014-11-07	7	5	2	2	BE	NULL	NULL	,Entire home/apt	
2014-10-01	18401d59-b423-4e7f-9634-beb1f0e1f96d	2015-06-11	2015-06-26	1	15	4	4	NG	NULL	NULL		
2014-10-01	189a87d5-7d99-4fed-b000-a3b39edd645a	2014-11-20	2014-11-23	12	3	5	5	US	NULL	NULL		
2014-10-01	189f68b7-f2b0-470f-a0e9-d6b3fb148839	NULL	NULL	2	NULL	1	1	DE	NULL	NULL		
2014-10-01	189f68b7-f2b0-470f-a0e9-d6b3fb148839	2014-11-04	2014-11-05	1	1	1	1	DE	NULL	NULL	Private room	
2014-10-01	189f68b7-f2b0-470f-a0e9-d6b3fb148839	2014-11-04	2014-11-08	22	4	1	2	DE	0	756	,Entire home/apt,Entire home/apt,Private room,Private room	,City Centre
2014-10-01	18a8e981-5e88-49dc-a333-aa99f62009ee	2015-03-13	2015-03-17	3	4	2	2	IT	0	516		
2014-10-01	195d2df9-de76-4ccf-a3f9-d94406545e4c	2014-11-12	2014-11-15	3	3	2	2	GB	NULL	NULL	Entire home/apt	
2014-10-01	195d2df9-de76-4ccf-a3f9-d94406545e4c	2014-11-12	2014-11-16	1	4	2	2	GB	NULL	NULL	Entire home/apt	
2014-10-01	19bffa29-2c67-4c1c-9978-42177c57d978	2014-10-03	2014-10-05	18	2	2	2	US	0	250	,Entire home/apt,Entire home/apt,Private room,Private room	
2014-10-01	19cdd5d5-610a-4daf-9984-2a7fd73f73f1	NULL	NULL	2	NULL	1	1	GB	NULL	NULL		
2014-10-01	19cdd5d5-610a-4daf-9984-2a7fd73f73f1	2014-12-31	2015-01-02	12	2	1	2	GB	0	123	,Entire home/apt	
2014-10-01	19fed9d1-d71c-4d01-8177-abc4f92b0d1c	NULL	NULL	1	NULL	1	1	CN	NULL	NULL		
2014-10-01	1a1debbd-9a60-494a-9d2d-08204d49d7f9	2014-10-30	2014-11-02	5	3	8	9	DE	NULL	NULL		
2014-10-01	1a1debbd-9a60-494a-9d2d-08204d49d7f9	2014-10-30	2014-11-03	58	4	1	9	DE	0	340	,Private room,Shared room	
2014-10-01	1a32a08a-cd3c-4ee5-8db7-6cc22bb4eadc	NULL	NULL	8	NULL	1	1	FR	0	63	,Entire home/apt	
2014-10-01	1a44047b-73cf-408e-a03f-f51bb40c103a	NULL	NULL	2	NULL	1	1	ES	NULL	NULL		
2014-10-01	1a66fe1c-fea6-4ec6-96c4-3ea3e0c7815e	2015-03-15	2015-03-18	52	3	5	5	FR	NULL	NULL	,Entire home/apt,Entire home/apt,Private room	
2014-10-01	1a9c35de-a50c-4d4d-9aea-d6e2d42ceb57	2014-10-27	2014-10-30	17	3	4	5	IE	0	238	,Entire home/apt	
2014-10-01	1aca92b5-eaeb-4c5f-8700-e7372f355d88	NULL	NULL	4	NULL	1	2	IT	43	72	,Private room,Entire home/apt	
2014-10-01	1ad232af-6c0d-49d3-9ae6-69d3cec4286c	NULL	NULL	4	NULL	1	2	DE	NULL	NULL	,Private room,Shared room	
2014-10-01	1aec87fa-99a9-4bb4-ba3e-33244d46da76	2014-10-07	2014-10-08	10	1	2	2	GB	0	50	,Private room,Private room,Shared room,Shared room	,City Centre
2014-10-01	1af315a5-70bc-40a9-8b93-8eedd93ae46c	2014-10-03	2014-10-06	1	3	2	2	US	NULL	NULL		
2014-10-01	1af70b33-8d9a-4949-89c5-2a5176dab0b1	2014-11-26	2014-11-29	2	3	2	2	NL	0	54		
2014-10-01	1b09bc00-2283-40e1-9a09-8714d192d52a	2014-10-29	2014-11-01	7	3	4	4	FR	0	130		
2014-10-01	1b3daf74-4067-45e8-9576-051ee5493d2b	2014-11-18	2014-11-22	1	4	2	2	IE	NULL	NULL	Private room	
2014-10-01	1b42af34-759e-4a52-b836-d5c01b7c506b	NULL	NULL	1	NULL	1	1	IE	NULL	NULL		
2014-10-01	1b42af34-759e-4a52-b836-d5c01b7c506b	2014-10-03	2014-10-05	4	2	2	2	IE	NULL	NULL	Entire home/apt	
2014-10-01	1bab7a22-a5a0-47eb-ae45-85e315c72ef4	2015-04-03	2015-04-05	1	2	6	6	GB	NULL	NULL		
2014-10-01	1bab7a22-a5a0-47eb-ae45-85e315c72ef4	2015-04-03	2015-05-05	1	32	6	6	GB	NULL	NULL		
2014-10-01	1bab7a22-a5a0-47eb-ae45-85e315c72ef4	2015-05-02	2015-05-05	1	3	6	6	GB	NULL	NULL		
2014-10-01	1bd104c3-0fd9-42e7-879a-241a581d0d71	NULL	NULL	6	NULL	1	1	IE	NULL	NULL		
2014-10-01	1bd261bb-5616-4bda-b904-6fbbf8776f3d	2014-11-01	2015-01-01	10	61	2	2	IE	NULL	NULL		
2014-10-01	1bd261bb-5616-4bda-b904-6fbbf8776f3d	2014-12-24	2014-12-26	5	2	2	2	IE	118	1073741823	,Entire home/apt	
2014-10-01	1c21175f-f5c5-465d-917a-f5af311aab63	NULL	NULL	1	NULL	1	1	IE	NULL	NULL		
2014-10-01	1c2397b2-20cf-484a-af75-f3a42d6d5b80	NULL	NULL	2	NULL	1	1	IT	NULL	NULL		
2014-10-01	1c2397b2-20cf-484a-af75-f3a42d6d5b80	2015-01-12	2015-02-01	3	20	1	1	IT	0	51		
2014-10-01	1c26211e-5a76-435b-b3a0-48424ddec9dc	NULL	NULL	13	NULL	1	1	IE	NULL	NULL		
2014-10-01	1c65e160-695d-4f4d-b6cb-59d6c91cfd30	NULL	NULL	1	NULL	1	1	AU	NULL	NULL		
2014-10-01	1c65e160-695d-4f4d-b6cb-59d6c91cfd30	2014-11-29	2014-11-30	1	1	1	1	AU	NULL	NULL		
2014-10-01	1c65e160-695d-4f4d-b6cb-59d6c91cfd30	2014-11-29	2014-12-02	3	3	1	1	AU	NULL	NULL		
2014-10-01	1c7aec2a-5136-4a0e-8ad2-d11abcdcfa04	NULL	NULL	2	NULL	1	1	NO	NULL	NULL		
2014-10-01	1c7aec2a-5136-4a0e-8ad2-d11abcdcfa04	2015-04-06	2015-04-11	8	5	1	2	NO	NULL	NULL		
2014-10-01	1cd78bfc-208d-4213-9ae2-3118a41e4e9a	NULL	NULL	1	NULL	1	1	GB	NULL	NULL		
2014-10-01	1cd78bfc-208d-4213-9ae2-3118a41e4e9a	2014-10-02	2014-10-05	23	3	1	2	GB	0	140	,Private room	,Ranelagh and Rathmines
2014-10-01	1ce25b31-e493-4d6e-8a3f-80aa19adf120	2014-11-21	2014-11-22	1	1	4	4	US	NULL	NULL		
2014-10-01	1ce25b31-e493-4d6e-8a3f-80aa19adf120	2014-11-29	2014-12-02	1	3	4	4	US	NULL	NULL		
2014-10-01	1cec311c-a5b0-4c4c-99f5-e3fd0933b2a4	2014-12-28	2014-12-30	6	2	4	4	GB	0	204	Entire home/apt	
2014-10-01	1d06d18c-31d0-4af7-b319-33695a794acb	2015-08-12	2015-08-16	10	4	2	2	AU	0	106	Entire home/apt,Entire home/apt,Private room	
2014-10-01	1d588ac4-1ed3-4348-bc5b-776f2671bcf2	2014-10-09	2014-10-15	19	6	2	2	FR	NULL	NULL	,Entire home/apt	
2014-10-01	1dc06a72-8043-41e0-af8d-081b0b225871	2014-10-06	2014-10-20	1	14	3	3	IE	NULL	NULL		
2014-10-01	1dc06a72-8043-41e0-af8d-081b0b225871	2014-10-06	2014-11-03	2	28	3	3	IE	NULL	NULL		
2014-10-01	1def84ba-11c5-4689-bf86-52127299a6f8	NULL	NULL	1	NULL	1	1	US	NULL	NULL		
2014-10-01	1def84ba-11c5-4689-bf86-52127299a6f8	2014-10-11	2014-10-13	2	2	1	2	US	87	278	,Entire home/apt	
2014-10-01	1e057209-2e93-493e-bb54-197afaca3f7e	2014-10-10	2014-10-11	6	1	1	1	IE	0	210	,Entire home/apt	
2014-10-01	1e0dc714-6f2c-4648-a835-db4c8974e320	NULL	NULL	1	NULL	1	1	FR	NULL	NULL		
2014-10-01	1e0dc714-6f2c-4648-a835-db4c8974e320	2014-10-08	2014-10-12	26	4	1	2	FR	0	1073741823	,Private room	
2014-10-01	1e4e3bc6-5f1c-4a94-8f22-aac7729a4dfc	2014-12-21	2014-12-22	19	1	2	2	DE	0	61		
2014-10-01	1e50f660-8d87-48c1-95cf-424748cbdc46	NULL	NULL	3	NULL	1	2	CA	NULL	NULL	,Entire home/apt	
2014-10-01	1e887435-73f7-4588-b3d3-c52310825616	2014-11-08	2014-11-11	1	3	1	1	DE	35	1073741823		
2014-10-01	1e942e32-ccd4-4919-af25-6eaa8a700d1d	NULL	NULL	1	NULL	1	1	AU	NULL	NULL		
2014-10-01	1e942e32-ccd4-4919-af25-6eaa8a700d1d	2014-10-08	2014-10-09	1	1	1	1	AU	NULL	NULL		
2014-10-01	1e942e32-ccd4-4919-af25-6eaa8a700d1d	2014-10-09	2014-10-11	1	2	1	1	AU	0	55		
2014-10-01	1eb8ba28-13ac-42b9-9805-9c0c20921684	2014-10-01	2014-10-03	2	2	2	2	US	NULL	NULL		
2014-10-01	1ebf4837-9760-4213-9d2f-3441a1e5d079	NULL	NULL	6	NULL	1	2	CH	0	105		,City Centre
2014-10-01	1ebf4837-9760-4213-9d2f-3441a1e5d079	2014-11-21	2014-11-24	7	3	2	2	CH	0	73		,City Centre
2014-10-01	1ec2c1c0-77cb-4d77-b4bb-df26583a46d3	NULL	NULL	1	NULL	1	1	US	NULL	NULL		
2014-10-01	1ef15c8b-9acc-46e2-9323-d79d1aa80923	NULL	NULL	1	NULL	1	1	GB	NULL	NULL		
2014-10-01	1f4603b1-00d6-40e5-9074-5b1e2c698bd5	NULL	NULL	1	NULL	1	1	IE	NULL	NULL		
2014-10-01	1f4603b1-00d6-40e5-9074-5b1e2c698bd5	2014-12-19	2014-12-21	4	2	1	5	IE	NULL	NULL	,Entire home/apt	
2014-10-01	1f4bb49d-dab3-4944-b667-973fc21f7601	NULL	NULL	1	NULL	1	1	US	NULL	NULL		
2014-10-01	1f6a6059-8fbf-4544-8d8f-34690b2f0871	2014-11-03	2014-11-07	6	4	3	4	EE	NULL	NULL	,Entire home/apt	
2014-10-01	1f6b6499-754e-49df-8320-72e89428dbd7	NULL	NULL	1	NULL	1	1	TR	NULL	NULL		
2014-10-01	1f6b6499-754e-49df-8320-72e89428dbd7	2014-10-02	2014-10-31	5	29	1	1	TR	NULL	NULL	,Entire home/apt	
2014-10-01	1f89ab59-55a0-492d-b23b-46a2340ad0d0	NULL	NULL	1	NULL	1	1	IT	NULL	NULL		
2014-10-01	1f89ab59-55a0-492d-b23b-46a2340ad0d0	2014-12-29	2015-01-01	1	3	1	1	IT	NULL	NULL		
2014-10-01	1f89ab59-55a0-492d-b23b-46a2340ad0d0	2014-12-29	2015-01-02	6	4	1	4	IT	0	206	,Entire home/apt	
2014-10-01	1f89ab59-55a0-492d-b23b-46a2340ad0d0	2014-12-30	2015-01-03	1	4	4	4	IT	0	167	Entire home/apt	
2014-10-01	1fec69b3-5a0e-45a1-afba-b57788431770	NULL	NULL	6	NULL	1	1	FR	0	80		
2014-10-01	1fec69b3-5a0e-45a1-afba-b57788431770	2014-10-11	2014-10-14	11	3	1	2	FR	0	80		
2014-10-01	1ff4b498-af6c-4fe3-8c90-ac852fef9161	NULL	NULL	1	NULL	1	1	PT	NULL	NULL		
2014-10-01	1ff4b498-af6c-4fe3-8c90-ac852fef9161	2014-10-10	2014-10-14	52	4	1	2	PT	NULL	NULL	,Entire home/apt	
2014-10-01	1ff4cf6c-1d42-49de-8ff0-1ee311385fd7	NULL	NULL	1	NULL	1	1	US	NULL	NULL		
2014-10-01	1ff4cf6c-1d42-49de-8ff0-1ee311385fd7	2014-11-27	2014-11-30	3	3	1	10	US	NULL	NULL		
2014-10-01	20013311-bcc4-4f89-9c40-c53f5c6ebf3d	2014-10-24	2014-10-28	10	4	3	6	GB	0	310	Entire home/apt	
2014-10-01	200fb0d4-7eb8-434a-9665-ecf78329a649	2014-11-19	2014-11-20	7	1	2	2	IE	0	175	,Entire home/apt	
2014-10-01	201f7adc-b59c-4767-812f-f71b2905ce1b	2015-03-28	2015-04-05	6	8	2	2	US	0	140	Entire home/apt	
2014-10-01	2026ee66-808b-45c3-82b3-3a057a44626d	2014-10-10	2014-10-11	12	1	2	2	FR	0	73	Private room	
2014-10-01	202ba51b-8fad-4055-8a19-d08f91ddf5cb	NULL	NULL	11	NULL	1	1	IE	NULL	NULL		
2014-10-01	2047a119-e1b7-43a0-b651-d3cce442999a	NULL	NULL	1	NULL	1	1	AU	NULL	NULL		
2014-10-01	2047a119-e1b7-43a0-b651-d3cce442999a	2014-12-30	2015-01-01	2	2	1	4	AU	NULL	NULL		
2014-10-01	207ffcd7-7001-47f7-87e9-f8d4c49a7a14	2014-11-06	2014-11-10	12	4	2	2	DE	0	105		
2014-10-01	2085689b-4bb4-4a20-8dac-f99ccf45f7a6	2014-10-25	2014-10-30	11	5	1	1	US	NULL	NULL	,Entire home/apt	,City Centre
2014-10-01	208aaecf-ae9b-465f-8b7b-3b008d25d6d3	2014-10-06	2014-10-09	3	3	1	1	IE	NULL	NULL	Private room	
2014-10-01	20cc0f8f-6704-4a1f-aa37-e754840a2c7f	2014-12-23	2014-12-27	2	4	1	1	AE	NULL	NULL		
2014-10-01	20e3ed16-e1d0-4358-ba4b-088b1472dabb	2014-10-08	2014-10-09	3	1	1	1	GB	NULL	NULL	,Entire home/apt	
2014-10-01	20ec7378-182b-4648-b26c-6efb45814701	NULL	NULL	1	NULL	1	1	IT	NULL	NULL		
2014-10-01	20ec7378-182b-4648-b26c-6efb45814701	2014-11-03	2014-11-07	21	4	1	1	IT	0	235	,Entire home/apt,Entire home/apt,Private room	
2014-10-01	2104ffc4-3397-4376-bf44-b78dad996330	NULL	NULL	1	NULL	1	1	IE	NULL	NULL		
2014-10-01	211648b1-f606-47bb-acd4-bb3425dcaecd	2014-10-03	2014-10-05	42	2	2	2	ES	NULL	NULL		
2014-10-01	21424780-32f6-4395-a029-4bf84eb23db4	2014-10-29	2014-11-30	13	32	1	1	BR	NULL	NULL		
2014-10-01	2145750e-28df-4b46-baf3-0fca4ba12f03	2014-10-01	2014-10-08	16	7	1	1	IE	NULL	NULL		
2014-10-01	216eaa59-1dd0-4ef4-8a10-7a75d22ac1b9	2014-11-14	2014-11-16	9	2	2	2	FR	0	187		
2014-10-01	218c5c3f-3da1-4b74-9497-c3fa211ad648	NULL	NULL	1	NULL	2	2	DE	NULL	NULL		
2014-10-01	21bbb566-341d-4c41-b44a-ab8f4a704684	2014-10-10	2014-10-12	1	2	1	1	GB	NULL	NULL	Entire home/apt	
2014-10-01	21bd7e56-af3e-48f9-9efa-e30e654bea3e	2014-10-14	2014-10-15	1	1	1	1	IE	NULL	NULL		
2014-10-01	223b4182-f01c-42ff-8353-6190f5b59a1c	2014-10-10	2014-10-12	20	2	2	2	IT	NULL	NULL	,Entire home/apt	
2014-10-01	225957dd-51f8-47a8-978e-5e0bb5a2052f	NULL	NULL	5	NULL	1	1	IE	NULL	NULL	,Entire home/apt	
2014-10-01	22f38122-eb8b-475a-9643-3b232f8be631	2014-11-26	2014-11-30	15	4	1	1	US	0	250		
2014-10-01	2304438d-eb9b-4e35-a5ed-fa3b2c130bb2	NULL	NULL	41	NULL	1	1	IE	NULL	NULL		
2014-10-01	232ee498-62e0-4b5f-8525-4e2b150412a2	NULL	NULL	1	NULL	1	1	FR	NULL	NULL		
2014-10-01	232ee498-62e0-4b5f-8525-4e2b150412a2	2014-11-14	2014-11-16	3	2	1	2	FR	NULL	NULL	,Entire home/apt	
2014-10-01	23346154-4553-4503-8536-1d644ac3566f	2014-11-21	2014-11-23	2	2	2	2	FR	NULL	NULL	,Entire home/apt	
2014-10-01	237663a0-55b2-43c5-9f39-efb4ae450422	NULL	NULL	5	NULL	1	1	IT	NULL	NULL		
2014-10-01	237663a0-55b2-43c5-9f39-efb4ae450422	2015-03-17	2015-03-20	3	3	1	5	IT	NULL	NULL	,Entire home/apt	
2014-10-01	23dae97b-2839-4f60-9539-2eb792c9182a	2014-11-14	2014-11-17	1	3	1	1	IE	NULL	NULL		
2014-10-01	2407187d-0a74-43ab-b859-00eeacc5eee0	NULL	NULL	4	NULL	1	1	PL	NULL	NULL		
2014-10-01	242cfd8f-60e8-4be1-84d8-d2bc034299fd	2014-11-19	2014-11-22	2	3	5	5	US	NULL	NULL		
2014-10-01	2439929c-bd91-46ad-a2a2-ff948779c050	NULL	NULL	9	NULL	1	1	US	NULL	NULL	Entire home/apt	
2014-10-01	243da6c0-50a3-4f0d-a1cb-4b11aa006431	NULL	NULL	3	NULL	1	8	DE	NULL	NULL	,Entire home/apt	
2014-10-01	24778217-56ac-4f1e-8ae8-81b13a218819	NULL	NULL	9	NULL	1	1	IE	NULL	NULL	,Entire home/apt	
2014-10-01	247f9157-cd33-4c0b-8799-bbba51385128	2014-10-04	2014-10-05	17	1	1	1	AR	NULL	NULL	,Shared room	
2014-10-01	24cb78dd-de10-4477-8254-ea81b93495a4	2014-12-29	2015-01-02	18	4	6	6	FR	0	870	,Entire home/apt	,City Centre
2014-10-01	24e11190-d1c3-4825-8889-81e284097bb4	2014-10-25	2014-10-28	3	3	2	2	GB	0	135	Entire home/apt	
2014-10-01	24ebb3c2-b9b4-441b-8ece-2874ef02e145	2014-10-31	2014-11-02	3	2	2	2	PT	NULL	NULL		
2014-10-01	24fe12df-b6d5-41a0-92dc-7e7890d68a20	2014-10-29	2014-11-01	4	3	2	2	GB	NULL	NULL	,Entire home/apt	
2014-10-01	25189a68-9fa7-45b8-829b-b7be2ffd0841	NULL	NULL	2	NULL	1	1	ES	NULL	NULL		
2014-10-01	25189a68-9fa7-45b8-829b-b7be2ffd0841	2014-10-17	2014-10-20	41	3	4	4	ES	0	358		
2014-10-01	25256e77-eb7e-4b14-86df-43f7162bcc04	2014-11-25	2014-11-28	5	3	1	6	IT	NULL	NULL	Entire home/apt	
2014-10-01	25602552-0941-4710-80f3-79d4e6961b94	NULL	NULL	80	NULL	1	1	IE	NULL	NULL		
2014-10-01	256d9b75-d5d2-4b58-be05-07195a26ae42	NULL	NULL	4	NULL	1	2	US	0	220	,Entire home/apt	
2014-10-01	2578669a-1723-48d8-836e-2a5ef31d2889	2015-03-09	2015-03-14	15	5	2	2	CA	0	180	,Entire home/apt	,City Centre
2014-10-01	258e400b-bf0a-4a6a-b23b-24e82039181f	2014-11-21	2014-11-24	1	3	2	2	BE	0	51	Private room	
2014-10-01	25a2ceb7-100e-4632-a42a-b819f55d5b9e	2014-12-05	2014-12-07	8	2	3	3	NL	0	984	,Entire home/apt,Entire home/apt,Private room	
2014-10-01	25b676ef-2ec9-4cab-a151-266d3bd77192	NULL	NULL	2	NULL	1	1	RU	NULL	NULL		
2014-10-01	25b676ef-2ec9-4cab-a151-266d3bd77192	2014-10-03	2014-10-05	17	2	1	1	RU	NULL	NULL	,Private room	
